"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6327","test_resourcegroup_addsuccess1","Tests.test_item","Wed Jul 16 20:22:34 CST 2025","passed","Wed Jul 16 20:22:41 CST 2025","TestResourceGroupPage","test_resourcegroup","",""
"","6826","test_sched_resourceconstraints2","Tests.test_item","Wed Jul 16 21:30:08 CST 2025","passed","Wed Jul 16 21:30:15 CST 2025","TestSchedPage","test_sched","",""
"","14815","test_resource_selectnodatasuccess","Tests.test_item","Wed Jul 16 20:17:13 CST 2025","passed","Wed Jul 16 20:17:27 CST 2025","TestResourcePage","test_resource","",""
"","13924","test_changer_addprioritizationfail","Tests.test_item","Wed Jul 16 20:58:03 CST 2025","passed","Wed Jul 16 20:58:17 CST 2025","TestChangeRPage","test_changeR","",""
"","4314","test_shift_delcancel","Tests.test_item","Wed Jul 16 20:36:45 CST 2025","passed","Wed Jul 16 20:36:50 CST 2025","TestShiftPage","test_shift","",""
"","10509","test_setting_default_start_success2","Tests.test_item","Thu Jul 17 15:04:41 CST 2025","broken","Thu Jul 17 15:04:51 CST 2025","TestSettingPage","test_setting","",""
"","7743","test_order_addrepeat","Tests.test_item","Wed Jul 16 21:08:24 CST 2025","passed","Wed Jul 16 21:08:32 CST 2025","TestOrderPage","test_order","",""
"","6855","test_setting_statistics_updatesuceess","Tests.test_item","Thu Jul 17 14:57:48 CST 2025","passed","Thu Jul 17 14:57:55 CST 2025","TestSettingPage","test_setting","",""
"","5666","test_spec_editrepeat","Tests.test_item","Wed Jul 16 19:43:16 CST 2025","passed","Wed Jul 16 19:43:22 CST 2025","TestSpecPage","test_spec1","",""
"","8933","test_resourcegroup_addfail","Tests.test_item","Wed Jul 16 20:20:03 CST 2025","passed","Wed Jul 16 20:20:12 CST 2025","TestResourceGroupPage","test_resourcegroup","",""
"","14788","test_item_selectnamesuccess","Tests.test_item","Wed Jul 16 20:02:13 CST 2025","passed","Wed Jul 16 20:02:27 CST 2025","TestItemPage","test_item","",""
"","7961","test_setting_display7","Tests.test_item","Thu Jul 17 14:47:53 CST 2025","passed","Thu Jul 17 14:48:01 CST 2025","TestSettingPage","test_setting","",""
"","7944","test_changeI_delall","Tests.test_item","Wed Jul 16 20:53:50 CST 2025","passed","Wed Jul 16 20:53:58 CST 2025","TestChangeIPage","test_changeI","",""
"","11235","test_sched_add_resourcesuccess","Tests.test_item","Wed Jul 16 21:30:59 CST 2025","passed","Wed Jul 16 21:31:10 CST 2025","TestSchedPage","test_sched","",""
"","14863","test_item_selectcodesuccess","Tests.test_item","Wed Jul 16 20:01:21 CST 2025","passed","Wed Jul 16 20:01:36 CST 2025","TestItemPage","test_item","",""
"","8941","test_changespec_editcodesuccess","Tests.test_item","Wed Jul 16 21:04:42 CST 2025","passed","Wed Jul 16 21:04:51 CST 2025","TestChangeSpecPage","test_changespec","",""
